    31    4   0.17392742256872E+00   0.32607257743127E+00   0.32607257743127E+00   0.17392742256872E+00
     2   10   13   0.82112191106048E-23   0.22701966365386E-22   0.11629183616088E-21   0.36805379408389E-21
     2   11    1   0.59663854282313E-24   0.63676823241542E-24   0.71040660613931E-24   0.84888034706862E-24
     2   11    2   0.21478691458197E-24   0.22457235874548E-24   0.23744977505585E-24   0.29448123971243E-24
     2   11    3   0.82218643620992E-25   0.93154084218641E-25   0.96951656180940E-25   0.13957794479821E-24
     2   11    4   0.33810399657537E-25   0.49474490900610E-25   0.57223971390492E-25   0.92872702054695E-25
     2   11    5   0.23812185822821E-25   0.41792993055806E-25   0.47067696345571E-25   0.98713170471289E-25
     2   11    6   0.34222969906496E-25   0.43147841114305E-25   0.60644431064553E-25   0.16792508108472E-24
     2   11    7   0.45281055100849E-25   0.62046863132223E-25   0.12593255599140E-24   0.37134608973535E-24
     2   11    8   0.60120453904622E-25   0.10653703429973E-24   0.33166021905906E-24   0.10226574903214E-23
     2   11    9   0.10412012157103E-24   0.23410119089712E-24   0.96972216511005E-24   0.30670455651329E-23
     2   11   10   0.24572378913338E-24   0.63635880659138E-24   0.30259891353248E-23   0.96296695897400E-23
     2   11   11   0.68327896262806E-24   0.18862723267209E-23   0.94101091547025E-23   0.29948953208689E-22
     2   11   12   0.20896578150045E-23   0.59217451546769E-23   0.29941793404616E-22   0.95503597741310E-22
     2   11   13   0.64612173671044E-23   0.18439778082984E-22   0.93785631007947E-22   0.29885397208179E-21
     3    1    1   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     3    1    2   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     3    1    3   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     3    1    4   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     3    1    5   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     3    1    6   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     3    1    7   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     3    1    8   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     3    1    9   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     3    1   10   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     3    1   11   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     3    1   12   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     3    1   13   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     3    2    1   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     3    2    2   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     3    2    3   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     3    2    4   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     3    2    5   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     3    2    6   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     3    2    7   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     3    2    8   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     3    2    9   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     3    2   10   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     3    2   11   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     3    2   12   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     3    2   13   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     3    3    1   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     3    3    2   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     3    3    3   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     3    3    4   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     3    3    5   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     3    3    6   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     3    3    7   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     3    3    8   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     3    3    9   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     3    3   10   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     3    3   11   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     3    3   12   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     3    3   13   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     3    4    1   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     3    4    2   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     3    4    3   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     3    4    4   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     3    4    5   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     3    4    6   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     3    4    7   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     3    4    8   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     3    4    9   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     3    4   10   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     3    4   11   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     3    4   12   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     3    4   13   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00   0.00000000000000E+00
     3    5    1   0.24593010917353E-22   0.28251900220892E-22   0.34361200907251E-22   0.40727095486001E-22
     3    5    2   0.77428746832600E-23   0.88840628075611E-23   0.10778456428315E-22   0.12763741879573E-22
     3    5    3   0.25080656321513E-23   0.28671050954978E-23   0.34533624212917E-23   0.40792594505504E-23
     3    5    4   0.82412139403533E-24   0.93091420247723E-24   0.10996950913715E-23   0.12910850521005E-23
     3    5    5   0.30273755065297E-24   0.33027992250147E-24   0.38153867004463E-24   0.45460441307267E-24
     3    5    6   0.13463347023682E-24   0.14404664851056E-24   0.17825268203963E-24   0.29451364593198E-24
     3    5    7   0.88350370033843E-25   0.10505548718312E-24   0.21035857772735E-24   0.55246430432126E-24
     3    5    8   0.95200183028049E-25   0.14923448671639E-24   0.52880893839967E-24   0.16290752719262E-23
     3    5    9   0.16496904403491E-24   0.33952031091127E-24   0.15839462243885E-23   0.50476268631748E-23
     3    5   10   0.40539252889612E-24   0.96785100986477E-24   0.50041589555604E-23   0.16094934224160E-22
     3    5   11   0.11578189107785E-23   0.29268597283950E-23   0.15633536669132E-22   0.50378956940918E-22
     3    5   12   0.35810182869870E-23   0.92347106014698E-23   0.49837728166818E-22   0.16083801426104E-21
     3    5   13   0.11110040718684E-22   0.28830404298741E-22   0.15611700370079E-21   0.50365179299803E-21
     3    6    1   0.14444086163889E-22   0.16386845780192E-22   0.19667527968926E-22   0.23271255771600E-22
     3    6    2   0.45598038791672E-23   0.51635490340983E-23   0.61746040745059E-23   0.72966828056291E-23
     3    6    3   0.14891941973379E-23   0.16766559568367E-23   0.19826917562533E-23   0.23339456691092E-23
     3    6    4   0.50183826067057E-24   0.55487906987379E-24   0.63921900704950E-24   0.74224968820245E-24
     3    6    5   0.19540128805656E-24   0.20743640478527E-24   0.22931295939415E-24   0.27834517084259E-24
     3    6    6   0.96567945856764E-25   0.10124380656580E-24   0.12363178831430E-24   0.21677490826733E-24
     3    6    7   0.71203298593172E-25   0.85119144897170E-25   0.17016401005479E-24   0.45826912915843E-24
     3    6    8   0.81551305205811E-25   0.12786041927736E-24   0.44631538634860E-24   0.13786263401162E-23
     3    6    9   0.14133517859190E-24   0.29162487572819E-24   0.13402002114695E-23   0.42811823559544E-23
     3    6   10   0.34291787333488E-24   0.82940948751461E-24   0.42281446921507E-23   0.13636618123478E-22
     3    6   11   0.97286126540174E-24   0.25026114819670E-23   0.13203181182210E-22   0.42680183539282E-22
     3    6   12   0.30013118854174E-23   0.78885426973040E-23   0.42087176860331E-22   0.13620372427832E-21
     3    6   13   0.93032919871924E-23   0.24630923680143E-22   0.13178387436598E-21   0.42688999782204E-21
     3    7    1   0.84852069573285E-23   0.95039914620195E-23   0.11258641512269E-22   0.13305736398483E-22
     3    7    2   0.26902238567583E-23   0.30048625747225E-23   0.35363904115387E-23   0.41707649992445E-23
     3    7    3   0.89001556746645E-24   0.98541172363878E-24   0.11405063696594E-23   0.13366317530434E-23
     3    7    4   0.31111368277493E-24   0.33600007882894E-24   0.37499768780828E-24   0.42877089380418E-24
     3    7    5   0.13019141384916E-24   0.13507281581214E-24   0.14326974619105E-24   0.17604213294958E-24
     3    7    6   0.71378739556916E-25   0.74498552906997E-25   0.91074675960442E-25   0.17047881393258E-24
     3    7    7   0.59640622118228E-25   0.71960579774530E-25   0.14294858284889E-24   0.39312506174176E-24
     3    7    8   0.71342201667360E-25   0.11176668080232E-24   0.38245887304986E-24   0.11879844363738E-23
     3    7    9   0.12306043305320E-24   0.25460616219533E-24   0.11449610022891E-23   0.36881904569758E-23
     3    7   10   0.29447414017078E-24   0.72009666697341E-24   0.36070388019175E-23   0.11743454573840E-22
     3    7   11   0.82950486507611E-24   0.21688199255476E-23   0.11268260242126E-22   0.36770440195357E-22
     3    7   12   0.25518184883468E-23   0.68288041335563E-23   0.35898071001219E-22   0.11732406572107E-21
     3    7   13   0.79045451074486E-23   0.21326402627600E-22   0.11255845619350E-21   0.36736219883733E-21
     3    8    1   0.49849404942618E-23   0.55113566852574E-23   0.64436599500221E-23   0.76018067763466E-23
     3    8    2   0.15912676463726E-23   0.17508707483216E-23   0.20308518157184E-23   0.23884462963595E-23
     3    8    3   0.53667608264866E-24   0.58394546202057E-24   0.65962301778427E-24   0.76736559136812E-24
     3    8    4   0.19711048210746E-24   0.20883776371448E-24   0.22188511718992E-24   0.25254994468868E-24
     3    8    5   0.83070400564625E-25   0.91167857608629E-25   0.95379721604305E-25   0.12064689950370E-24
     3    8    6   0.52021304410441E-25   0.58431246886225E-25   0.71426497392161E-25   0.14361203076560E-24
     3    8    7   0.51454857260301E-25   0.63128327823715E-25   0.12364779263964E-24   0.34549774007888E-24
     3    8    8   0.63449376105760E-25   0.99726720402079E-25   0.33165625142851E-24   0.10461360387987E-23
     3    8    9   0.10852542794840E-24   0.22535372845249E-24   0.99351909619063E-24   0.32377179956167E-23
     3    8   10   0.25642518280393E-24   0.63448172609735E-24   0.31277305862368E-23   0.10289718620424E-22
     3    8   11   0.71585607262405E-24   0.19051911400333E-23   0.97685128904557E-23   0.32249499288452E-22
     3    8   12   0.21973985134650E-23   0.59961048917769E-23   0.31141237004331E-22   0.10290658417030E-21
     3    8   13   0.67997093481458E-23   0.18713683013459E-22   0.97556836547098E-22   0.32177240998071E-21
     3    9    1   0.29275280237011E-23   0.31974948175896E-23   0.36888805212818E-23   0.43478326882749E-23
     3    9    2   0.94457375078805E-24   0.10246491944704E-23   0.11673235013858E-23   0.13669142140351E-23
     3    9    3   0.32775069211707E-24   0.35127131476434E-24   0.38454426187375E-24   0.44531997645902E-24
     3    9    4   0.12897674509743E-24   0.13201836834491E-24   0.13723594105608E-24   0.15491392506788E-24
     3    9    5   0.52696311292446E-25   0.65593351864544E-25   0.69106300180549E-25   0.93998326446744E-25
     3    9    6   0.40031210579993E-25   0.48313910321486E-25   0.59938578027118E-25   0.12778703503645E-24
     3    9    7   0.45468738916320E-25   0.56808701425048E-25   0.10936958688015E-24   0.31236269082695E-24
     3    9    8   0.57198019467397E-25   0.90969735487939E-25   0.29308848439694E-24   0.93826269229180E-24
     3    9    9   0.96808245983677E-25   0.20203150638607E-24   0.87538393866427E-24   0.28865555682878E-23
     3    9   10   0.22550361997395E-24   0.56345866629895E-24   0.27522602570417E-23   0.91647851481921E-23
     3    9   11   0.62488795966448E-24   0.16899176886555E-23   0.85885849800594E-23   0.28678631984824E-22
     3    9   12   0.19115103204023E-23   0.53095281458756E-23   0.27360969400793E-22   0.91495679590186E-22
     3    9   13   0.59099699156224E-23   0.16573057212724E-22   0.85611046771568E-22   0.28667796281252E-21
     3   10    1   0.17189480794760E-23   0.18535603115770E-23   0.21182967288057E-23   0.24945125157826E-23
     3   10    2   0.56351045077394E-24   0.60479189440150E-24   0.67564275670518E-24   0.79015821337250E-24
     3   10    3   0.20364384697395E-24   0.21517934926837E-24   0.22736020587723E-24   0.26284396952898E-24
     3   10    4   0.78480750950150E-25   0.87271409306075E-25   0.90443389765574E-25   0.10685401184538E-24
     3   10    5   0.35152285763697E-25   0.49992946524033E-25   0.53603505203187E-25   0.82922301451129E-25
     3   10    6   0.32216497262751E-25   0.41550028408261E-25   0.52592160621762E-25   0.12372975198218E-24
     3   10    7   0.40962191097011E-25   0.52139349134430E-25   0.99183502672326E-25   0.29084217146930E-24
     3   10    8   0.52132141585268E-25   0.84568068179849E-25   0.26513494790720E-24   0.85278859278108E-24
     3   10    9   0.87096499483583E-25   0.18409306885275E-24   0.78140032734599E-24   0.25995068894121E-23
